longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
-1.3495796520727923,1.022687985196497,1.9200571339851,-0.299713852212527,-0.45573417138891753,-0.5659041347421002,-0.44405440045279715,-0.5742572434925975,0,0,0,1,0,152500.0
-1.3495796520727923,1.022687985196497,1.9200571339851,-0.638045326790669,-0.5841890589862693,-0.6941733256896961,-0.5171128279480698,-0.991265764105895,0,0,0,1,0,155500.0
-1.3445945466370635,1.0180360578409244,1.7571997824888286,-0.17455871324256392,-0.19882439619421402,-0.3916349580753664,-0.21444219975336876,-1.0734829296696957,0,0,0,1,0,158700.0
-1.3495796520727923,1.0180360578409244,1.9200571339851,-0.5119733003557245,-0.5722950879124404,-0.6570194910703925,-0.5901712554433425,-0.6836041631463897,0,0,0,1,0,162900.0
-1.3495796520727923,1.022687985196497,0.9429130250074717,-0.8567229871887364,-0.8434776283957385,-0.9055963369757335,-0.8745772767642255,-1.476799203500486,0,0,0,1,0,147500.0
-1.3495796520727923,1.022687985196497,1.105770376503743,-0.4496249527369883,-0.408158287093602,-0.445596479784355,-0.3527313660837063,-1.250272125335932,0,0,0,1,0,159800.0
-1.3495796520727923,1.0180360578409244,1.9200571339851,-0.08424529794189456,0.005751906275642455,-0.3695195803257809,-0.060497656102615614,-1.2429483654290092,0,0,0,1,0,113900.0
-1.3495796520727923,1.0180360578409244,1.9200571339851,-0.42716120984494366,-0.47952211353657526,-0.512827228143095,-0.45970977777321276,-0.9528001033773623,0,0,0,1,0,99700.0
-1.3495796520727923,1.0180360578409244,1.9200571339851,-0.1814353692299245,-0.24164269205999794,-0.3774811163156317,-0.20661451109316098,-0.6857057638153327,0,0,0,1,0,132600.0
-1.354564757508528,1.022687985196497,0.047197591777979095,-0.9557468334067292,-0.9885840754964507,-0.9869809270942083,-0.9972110657741474,-0.810655476314308,0,0,0,1,0,107500.0
-1.354564757508528,1.022687985196497,1.6757711067406929,-0.6829728125747584,-0.7007499755097921,-0.7304425451990163,-0.6841035193658359,-0.7750556346797884,0,0,0,1,0,93800.0
-1.354564757508528,1.022687985196497,1.9200571339851,-0.3308880260218951,-0.2797033994962503,-0.2925580657572233,-0.27184524992822584,-1.1900899243616547,0,0,0,1,0,105500.0
-1.354564757508528,1.0180360578409244,1.7571997824888286,-0.24653437924360497,-0.11080901024788042,-0.26690422756770416,-0.0735438038696286,-1.2955520670213405,0,0,0,1,0,108900.0
-1.354564757508528,1.0180360578409244,1.9200571339851,-0.866808749303532,-0.900568689550117,-0.9179809485155014,-0.903278801851654,-1.2668301912124527,0,0,0,1,0,132000.0
-1.354564757508528,1.0180360578409244,1.6757711067406929,-0.3226360388370624,-0.21785474991234022,-0.5039810770432608,-0.32142061144287515,-1.1140501910671714,0,0,0,1,0,122300.0
-1.354564757508528,1.0180360578409244,1.9200571339851,-0.21398487423676474,-0.13697574661030393,-0.2341734684983176,-0.15703914957851164,-1.092333650821427,0,0,0,1,0,115200.0
-1.3495796520727923,1.0180360578409244,1.5943424309925571,-0.3198853764421181,-0.30824893007343956,-0.35978881411596325,-0.4336174822391868,-1.197158944793554,0,0,0,1,0,110400.0
-1.3495796520727923,1.0133841304853488,1.6757711067406929,-0.44228985301713697,-0.4105370813083678,-0.6004041240314536,-0.44927285955960233,-1.4658454060744799,0,0,0,1,0,104900.0
-1.3495796520727923,1.0133841304853488,1.8386284582369643,0.020738316798477412,0.08425211536291297,-0.23682731382826785,0.09083765799473492,-0.6027243798264618,0,0,0,1,0,109700.0
-1.3495796520727923,1.0133841304853488,1.6757711067406929,-0.6440050953130482,-0.6103557953486928,-0.7631733042684029,-0.6188727805307711,-1.395091516886732,0,0,0,1,0,97200.0
-1.3495796520727923,1.0133841304853488,1.5943424309925571,-0.37673239927096586,-0.2535366631338268,-0.39428880340531663,-0.3318575296564856,-1.6427619714782278,0,0,0,1,0,104500.0
-1.354564757508528,1.0133841304853488,1.9200571339851,-0.5083057504957988,-0.3534460201539893,-0.4703657028638908,-0.2561898726078103,-1.4433646474036654,0,0,0,1,0,103900.0
-1.3445945466370635,1.0133841304853488,1.9200571339851,-0.5271019435279178,-0.49617367303993565,-0.6579041061803759,-0.5014574506276542,-0.1252789187638638,0,0,0,1,0,191400.0
-1.3445945466370635,1.0133841304853488,1.9200571339851,-0.0860790728718574,0.419662099644887,-0.04928891051178277,0.5083143865391502,-0.6922016204284294,0,0,0,1,0,176000.0
-1.3445945466370635,1.0133841304853488,1.9200571339851,-0.4377054156922299,-0.28446098792578184,-0.4305580229146369,-0.277063709035031,-1.0055311747072053,0,0,0,1,0,155400.0
-1.3445945466370635,1.0133841304853488,1.8386284582369643,-0.7719108966779555,-0.5413707631204854,-0.8100579050975242,-0.65801122383181,-1.523034418217232,0,0,0,1,0,150000.0
-1.3445945466370635,1.0180360578409244,1.6757711067406929,-0.8741438490233833,-0.8006593325299546,-0.8587117361466122,-0.8145649970359657,-1.6887424467199506,0,0,0,1,0,118800.0
-1.3445945466370635,1.0180360578409244,1.9200571339851,-0.7654926844230857,-0.8006593325299546,-0.8542886605966952,-0.7910819310553424,0.1831469006207118,0,0,0,1,0,188800.0
-1.3445945466370635,1.0133841304853488,1.9200571339851,-0.539479924305167,-0.5413707631204854,-0.683557944369895,-0.5458143530354984,-0.42300568019745655,0,0,0,1,0,184400.0
-1.3445945466370635,1.0133841304853488,1.9200571339851,-0.44183140928464626,-0.28208219371101606,-0.6322502679908567,-0.3109836932292648,-0.6367957846108409,0,0,0,1,0,182300.0
-1.3445945466370635,1.0133841304853488,1.7571997824888286,-0.6852650312372118,-0.5152040267580619,-0.7224810092091656,-0.5145035983946672,-1.0512569104739047,0,0,0,1,0,142500.0
-1.3495796520727923,1.0087322031297765,1.1871990522518787,-0.7393613916711154,-0.5389919689057195,-0.7737886855882039,-0.6475743056181996,-1.2367072482909363,0,0,0,1,0,137500.0
-1.3445945466370635,1.0087322031297765,0.9429130250074717,-0.9149453412150562,-0.817310892033315,-0.8932117254359657,-0.890232654084641,-1.7361239890743019,0,0,0,1,0,187500.0
-1.3495796520727923,1.0087322031297765,0.9429130250074717,-0.7673264593530484,-0.38912793337547585,-0.6481733399705583,-0.38926057983134266,-1.211105931051085,0,0,0,1,0,112500.0
-1.3495796520727923,1.0087322031297765,-0.6042318142071064,-0.7902486459775838,-0.20358198462374558,-0.6172118111211385,-0.16486683823871945,-1.7544652312759865,0,0,0,1,0,171900.0
-1.3495796520727923,1.0087322031297765,1.1871990522518787,-0.34464133799661634,-0.19644560197944824,-0.32882728526654353,-0.2457529543941999,-1.383373501035656,0,0,0,1,0,93800.0
-1.3495796520727923,1.0087322031297765,1.0243417007556073,0.2756330320633107,0.7479357012825636,0.4655570834985678,0.5709358958208125,-1.6341008293274324,0,0,0,1,0,97500.0
-1.3495796520727923,1.0087322031297765,1.9200571339851,-0.45375094632940466,-0.19644560197944824,-0.23948115915821813,-0.26401756126801806,-1.547043613738187,0,0,0,1,0,104200.0
-1.354564757508528,1.0087322031297765,1.9200571339851,-0.66463506327513,-0.7221591234426841,-0.6472887248605749,-0.6997588966862516,-1.3163133342357471,0,0,0,1,0,87500.0
-1.354564757508528,1.0087322031297765,1.9200571339851,-0.7677849030855391,-0.703128769724558,-0.7578656136085024,-0.7336788808804853,-1.4427277987161067,0,0,0,1,0,83100.0
-1.354564757508528,1.0087322031297765,1.9200571339851,-0.633460889465762,-0.5960830300600981,-0.717173318549265,-0.6319189282977841,-1.3826092826105856,0,0,0,1,0,87500.0
-1.354564757508528,1.0087322031297765,1.9200571339851,-0.5183915126105945,-0.4842797019661068,-0.6234041168910225,-0.671057371598823,-1.821079603994604,0,0,0,1,0,85300.0
-1.354564757508528,1.0087322031297765,1.9200571339851,-0.5651527733246465,-0.47000693667751214,-0.3173272888367591,-0.5145035983946672,-1.5664038138399652,0,0,0,1,0,80300.0
-1.359549862944264,1.0087322031297765,-2.1513766534216847,-1.1285801205557258,-1.1788876126777126,-1.184250096620511,-1.1589832980851082,-0.709587589598776,0,0,0,1,0,60000.0
-1.359549862944264,1.0133841304853488,1.9200571339851,-0.6870988061671747,-0.7792501845970626,-0.7773271460281376,-0.8197834561427709,-0.18074843945020802,0,0,0,1,0,75700.0
-1.359549862944264,1.0087322031297765,1.6757711067406929,-1.1391243264030122,-1.2121907316844334,-1.1913270175003783,-1.2476971029007966,1.5549189736216935,0,0,0,1,0,75000.0
-1.359549862944264,1.0040802757742042,1.7571997824888286,-0.85259699359632,-0.8292048631071439,-0.933904020495203,-0.9893833771139396,-1.767647999108447,0,0,0,1,0,86100.0
-1.3645349683799928,1.0040802757742042,1.9200571339851,-0.6398791017206319,-0.7174015350131525,-0.8065194446575905,-0.8928418836380436,-1.5830255645852418,0,0,0,1,0,76100.0
-1.3645349683799928,1.0040802757742042,1.5943424309925571,-0.821422819786952,-0.84823521682527,-0.9206347938454517,-0.9606818520265111,-0.6896542256781955,0,0,0,1,0,73500.0
-1.3645349683799928,1.0040802757742042,1.9200571339851,-0.7379860604736432,-0.7840077730265942,-0.7330963905289666,-0.8197834561427709,-1.5985009876929128,0,0,0,1,0,78400.0
-1.3645349683799928,1.0040802757742042,1.5943424309925571,-0.5339785995152785,-0.4390826118855571,-0.5703272102920173,-0.44144517089939456,-1.8284670487702825,0,0,0,1,0,84400.0
-1.359549862944264,0.9994283484186285,1.9200571339851,-0.7301925170213012,-0.7007499755097921,-0.8321732828471097,-0.9241526382788747,-0.679719386152283,0,0,0,1,0,81300.0
-1.3645349683799928,1.0040802757742042,1.9200571339851,-0.938784415304573,-1.0218871945031716,-1.0250193768234952,-1.0937525592500434,-1.162323321584105,0,0,0,1,0,85000.0
-1.359549862944264,1.0040802757742042,1.431485079496286,0.08308666441721362,0.2507677103965171,0.34524942854082263,0.2865298744999296,-1.7172732679225708,0,0,0,1,0,129200.0
-1.359549862944264,1.0040802757742042,-0.19708843546642799,-0.8489294437363945,-0.9195990432682433,-0.9206347938454517,-0.9763372293469267,-1.2130801619825162,0,0,0,1,0,82500.0
-1.359549862944264,1.0040802757742042,1.431485079496286,-0.7723693404104462,-0.5746738821272062,-0.7525579229486018,-0.5849527963365373,-1.877504397712286,0,0,0,1,0,95200.0
-1.359549862944264,1.0040802757742042,1.6757711067406929,-0.8140877200671006,-0.795901744100423,-0.7720194553682371,-0.9111064905118618,-1.227027148240047,0,0,0,1,0,75000.0
-1.359549862944264,1.0040802757742042,1.431485079496286,-1.1955129054993692,-1.2716605870535778,-1.251480844979251,-1.289444775755238,-2.0231516925569126,0,0,0,1,0,67500.0
-1.359549862944264,1.0040802757742042,-0.6856604899552421,-0.818213713659517,-0.8981898953353513,-1.0108655350637605,-0.9606818520265111,-0.7602170602596757,0,0,0,1,0,137500.0
-1.354564757508528,1.0040802757742042,-0.9299465171996492,-0.6339193331982527,-0.1821728366908536,-0.5933272031515862,-0.16225760868531686,-1.753000479294602,0,0,0,1,0,177500.0
-1.354564757508528,1.0040802757742042,0.617198322014929,0.13489080618866353,0.05570658478572369,-0.17401964101944503,0.020388460052864845,-0.7835257222243164,0,0,0,1,0,102100.0
-1.354564757508528,1.0040802757742042,-0.7670891657033778,-0.6476726451729738,-0.703128769724558,-0.6295964226609064,-0.767598865074719,-1.6339097747211648,0,0,0,1,0,108300.0
-1.359549862944264,1.0040802757742042,-0.441374462710835,-0.4010299170929733,-0.39150672759024163,-0.3350195910364275,-0.45970977777321276,-1.8303775948329581,0,0,0,1,0,112500.0
-1.354564757508528,0.9994283484186285,0.7800556735112003,-0.8874387172656139,-0.8625079821138647,-0.9630963191246559,-0.903278801851654,-1.0605549013122584,0,0,0,1,0,131300.0
-1.354564757508528,1.0040802757742042,-0.9299465171996492,-0.7774122214678441,-0.5937042358453324,-0.7286733149790495,-0.5536420416957062,-1.386239320129669,0,0,0,1,0,162500.0
-1.3495796520727923,1.0040802757742042,1.9200571339851,-1.104741046466209,-1.1479632878857575,-1.1055193518319866,-1.1615925276385108,-1.5985009876929128,0,0,0,1,0,112500.0
-1.354564757508528,1.0040802757742042,1.9200571339851,-1.0451433612424172,-1.0504327250803607,-1.0904808949622684,-1.0807064114830305,-1.3729928674284524,0,0,0,1,0,112500.0
-1.354564757508528,1.0040802757742042,1.9200571339851,-1.0240549495478446,-0.8910535126910539,-0.961327088904689,-0.903278801851654,-1.8272570362639216,0,0,0,1,0,137500.0
-1.354564757508528,1.0040802757742042,0.5357696462667932,-0.7664095718880671,-0.8434776283957385,-0.8542886605966952,-0.8667495881040176,-1.1895804454116081,0,0,0,1,0,118800.0
-1.354564757508528,1.0040802757742042,1.9200571339851,-0.8466372250739409,-0.9410081912011352,-0.933904020495203,-1.007647983987758,-0.8077896572202947,0,0,0,1,0,98200.0
-1.3495796520727923,1.0040802757742042,0.9429130250074717,-0.7975837456974352,-0.2083395730532771,-0.7525579229486018,-0.31620215233606996,-1.719311183722758,0,0,0,1,0,118800.0
-1.3495796520727923,1.0040802757742042,-1.499947247436599,-0.7998759643598887,-0.45335537717415175,-0.784404066908005,-0.44666363000619974,-1.8575073489229494,0,0,0,1,0,162500.0
-1.3495796520727923,0.9994283484186285,-1.499947247436599,-1.1528776383777333,-1.1812664068924783,-1.156827028211025,-1.2059494300463551,-1.7223680574230387,0,0,0,1,0,137500.0
-1.3495796520727923,0.9994283484186285,-1.0113751929477848,-0.7453211601934946,-0.34868843172445774,-0.5597118289722163,-0.3631682842973167,-1.0080785694574392,0,0,0,1,0,162500.0
-1.354564757508528,0.9994283484186285,1.9200571339851,-1.1024488278037556,-1.0742206672280186,-0.4677118575339405,-1.078097181929628,-1.7894919090917032,0,0,0,1,0,137500.0
-1.354564757508528,0.9994283484186285,1.9200571339851,-1.1570036319701498,-1.2074331432549017,-1.0984424309521192,-1.218995577813368,-1.8638758357985346,0,0,0,1,0,162500.0
-1.3495796520727923,0.9947764210630561,-0.11565975971829229,-0.7173560925115614,-0.45573417138891753,-0.6322502679908567,-0.5197220575014724,-0.6631613202757621,0,0,0,1,0,187500.0
-1.3495796520727923,0.9994283484186285,0.861484349259336,-0.41478322906769455,0.20081303188643584,-0.09351966601095378,-0.08919918119004416,-1.164807031465583,0,0,0,1,0,179200.0
-1.3445945466370635,0.9994283484186285,0.617198322014929,1.2420324201537218,4.611097506062179,1.8013258995735324,4.753530869925173,-1.061701228949864,0,0,0,1,0,130000.0
-1.3445945466370635,1.0087322031297765,0.21005494327425048,0.9059931642380332,1.8849993359406032,0.5442878282870922,1.7711814903860064,-0.5363647465828676,0,0,0,1,0,183800.0
-1.3445945466370635,1.0040802757742042,0.047197591777979095,-1.0474355799048707,-1.026644782932703,-1.0887116647423016,-1.0702694932694201,-1.0638665144875625,0,0,0,1,0,125000.0
-1.3445945466370635,1.0087322031297765,-0.5228031384589708,0.4869755927415268,1.739892888839891,0.5230570656474901,1.953827559124188,-1.565512225677383,0,0,0,1,0,170000.0
-1.3445945466370635,1.0087322031297765,0.6986269977630646,0.46451184984948213,1.299815959108223,0.35851865519057396,1.2493355797054873,-0.6790825374647246,0,0,0,1,0,193100.0
-1.3396094412013277,1.0040802757742042,0.047197591777979095,0.9334997881874757,2.0824392557661624,0.7707492964428477,1.953827559124188,-0.7549949010216961,0,0,0,1,0,257800.0
-1.3396094412013277,1.0040802757742042,-0.034231083970156596,1.4607100805517892,2.5320313623568933,0.9998646099285536,2.598307258814629,-0.29232432951045517,0,0,0,1,0,273400.0
-1.3396094412013277,1.0040802757742042,0.861484349259336,-0.8095032827421935,-0.7055075639393237,-0.9232886391754019,-0.7128050444532645,-0.3513602028471268,0,0,0,1,0,237500.0
-1.3396094412013277,1.0040802757742042,1.9200571339851,-0.21306798677178332,0.38635898063816615,-0.47567339352379134,0.2917483336067348,-0.6987611619102818,0,0,0,1,0,350000.0
-1.3445945466370635,1.0040802757742042,0.4543409705186575,1.4905089231636852,3.2718363631490486,1.1113261137864645,3.360202288408187,-0.5324799695887608,0,0,0,1,0,335700.0
-1.3346243357655918,1.0087322031297765,1.9200571339851,-0.5092226379607803,-0.7459470655903419,-0.6711733328301271,-0.671057371598823,0.7985337874084782,0,0,0,1,0,313400.0
-1.3346243357655918,1.0040802757742042,1.9200571339851,-0.2722072282630846,-0.13459695239553815,-0.6402118039807074,-0.11790070627747272,-0.2572976516947383,0,0,0,1,0,268500.0
-1.3396094412013277,1.0040802757742042,1.9200571339851,-0.39507014857059414,-0.18693042512038516,-0.6605579515103261,-0.20661451109316098,-0.32327517572579767,0,0,0,1,0,259400.0
-1.3346243357655918,1.0087322031297765,1.9200571339851,0.39482840251089457,0.5052986913764548,0.009980301857106386,0.5657174367140073,0.1421975300107009,0,0,0,1,0,275700.0
-1.3396094412013277,1.0087322031297765,-0.034231083970156596,0.32881250503223275,0.7526932897120951,0.07721105021584633,0.7848927191998253,0.14620967674231936,0,0,0,1,0,225000.0
-1.3396094412013277,1.0087322031297765,1.9200571339851,-0.5481903552224904,-0.5937042358453324,-0.7808656064680713,-0.6475743056181996,0.9011301109741506,0,0,0,1,0,262500.0
-1.3396094412013277,1.0087322031297765,0.2914836190223862,0.5451979467678466,1.330740283900178,0.3302109716711045,1.3589232209483961,-0.6583849551190736,0,0,0,1,0,218500.0
-1.3396094412013277,1.0087322031297765,-0.19708843546642799,0.6139645066414527,1.5638621169472238,0.27978791040204953,1.8677229838619023,-0.4161277143718251,0,0,0,1,0,255000.0
-1.3396094412013277,1.0133841304853488,1.9200571339851,-0.11175192189133701,0.04857020214142637,-0.43675032868452085,0.0464807555868908,-0.33645794355825814,0,0,0,1,0,224100.0
-1.3396094412013277,1.0133841304853488,0.5357696462667932,-0.4615444897817467,-0.2630518399928899,-0.6702887177201438,-0.20661451109316098,-0.13024633852682002,0,0,0,1,0,243100.0
-1.3396094412013277,1.0133841304853488,1.9200571339851,-0.614664696433643,-0.5984618242748639,-0.795019448227806,-0.548423582588901,-0.3399606113398299,0,0,0,1,0,231600.0
-1.3396094412013277,1.0133841304853488,-0.034231083970156596,1.1012901942790747,2.8817141119274616,0.9954415343786365,3.0262209055726546,-0.7981732420381616,0,0,0,1,0,218500.0
-1.3396094412013277,1.0133841304853488,0.047197591777979095,0.7198650088468062,1.3473918434035383,0.3125186694714361,1.3980616642494352,-0.3738409615179414,0,0,0,1,0,234100.0
-1.329639230329863,1.0180360578409244,1.7571997824888286,-0.048028243075128686,-0.3320368722210973,-0.4093272602750348,-0.33446675920988816,1.3901662181503132,0,0,0,1,0,327600.0
-1.329639230329863,1.0180360578409244,1.5129137552444214,0.25454462036873815,-0.2012031904089798,-0.29609652619715704,-0.04223304922879745,1.0253792899168117,0,0,0,1,0,347600.0
-1.3346243357655918,1.0133841304853488,1.0243417007556073,-0.020063175393195538,-0.3153853127177369,-0.5650195196321167,-0.3266390705496804,1.4515584316309516,0,0,0,1,0,366100.0
-1.3346243357655918,1.022687985196497,0.6986269977630646,-1.0478940236373613,-1.152720876315289,-1.1807116361805772,-1.1850755936191344,0.8199955881791989,0,0,0,1,0,335000.0
-1.329639230329863,1.022687985196497,1.9200571339851,0.0826282206847229,-0.30349134164390806,-0.32882728526654353,-0.2561898726078103,1.6982736131911091,0,0,0,1,0,373600.0
-1.3346243357655918,1.0180360578409244,1.9200571339851,0.41683370167044853,0.08425211536291297,-0.22621193250846683,0.14041301950938423,0.9556443586291569,0,0,0,1,0,389500.0
-1.3346243357655918,1.022687985196497,1.9200571339851,-0.003559201023530075,-0.4129158755231336,-0.4703657028638908,-0.3501221365303037,2.26634264249328,0,0,0,1,0,391100.0
-1.3246541248941273,1.022687985196497,-0.034231083970156596,1.222777783389112,1.2118005731618893,0.529249371417374,1.186714070423825,1.1337709365392676,0,0,0,1,0,337300.0
-1.3246541248941273,1.0180360578409244,1.7571997824888286,0.14451812457096838,-0.1560061003284301,-0.35536573856604614,-0.05788842654921302,2.4348528052212557,0,0,0,1,0,295200.0
-1.3196690194583913,1.0180360578409244,1.2686277280000144,0.3686971097589243,0.13896438230252575,-0.06609659760146776,0.25000066075229327,1.4919346384221595,0,0,0,1,0,292300.0
-1.3196690194583913,1.0133841304853488,0.9429130250074717,1.0870784385718626,0.32213153683949025,0.16213410077425466,0.3987267452962412,2.4694973738244377,0,0,0,1,0,411500.0
-1.3146839140226627,1.0180360578409244,0.12862626752611478,-0.1873951377523037,-0.4581129656036833,-0.23682731382826785,-0.412743645811966,1.52199389647492,0,0,0,1,0,311500.0
-1.3196690194583913,1.0180360578409244,0.4543409705186575,0.19173782901751124,-0.11556659867741197,-0.2589426915778534,-0.013531524141368897,2.1513277695202175,0,0,0,1,0,325900.0
-1.3096988085869268,1.0180360578409244,-0.8485178414515134,-0.4597107148517839,-0.7816289788118285,-0.7959040633377894,-0.8015188492689528,5.047015066979903,0,0,0,1,0,392600.0
-1.3146839140226627,1.0180360578409244,0.5357696462667932,0.11242706329661888,-0.18693042512038516,-0.3190965190567259,-0.15182069047170646,2.4273379907080654,0,0,0,1,0,319300.0
-1.3196690194583913,1.0133841304853488,0.4543409705186575,1.1210032747761751,0.5933140773227884,0.1718648669840723,0.6909604552773319,2.0512151558360228,0,0,0,1,0,333300.0
-1.3096988085869268,1.0133841304853488,-0.034231083970156596,-0.5931178410065797,-0.8434776283957385,-0.8578271210366288,-0.8119557674825632,2.8837674450812343,0,0,0,1,0,335200.0
-1.3146839140226627,1.0133841304853488,-0.19708843546642799,-0.4725471393615237,-0.7507046540198734,-0.7879425273479387,-0.7571619468611086,3.0086534727114533,0,0,0,1,0,351200.0
-1.3096988085869268,1.0133841304853488,0.047197591777979095,-0.37994150539840077,-0.6365225317111163,-0.6826733292599116,-0.605826632763758,2.0233211833209612,0,0,0,1,0,368900.0
-1.3096988085869268,1.0087322031297765,0.2914836190223862,-0.35976998116880965,-0.6531740912144767,-0.7056733221194805,-0.6214820100841737,2.9551581829565405,0,0,0,1,0,365900.0
-1.3146839140226627,1.0087322031297765,0.047197591777979095,-0.6375868830581783,-0.8506140110400359,-0.8958655707659159,-0.8484849812301994,2.1275733134742856,0,0,0,1,0,366700.0
-1.3146839140226627,1.0087322031297765,0.861484349259336,0.527318641200709,-0.010899653227717956,-0.14836580282992584,-0.0030946059277585152,1.689867210515337,0,0,0,1,0,362800.0
-1.304713703151198,1.0040802757742042,0.12862626752611478,-1.067148660401971,-1.1907815837515414,-0.23682731382826785,-1.1720294458521212,1.7103737382547206,0,0,0,1,0,483300.0
-1.3196690194583913,1.0087322031297765,1.9200571339851,-0.11221036562382772,-0.4890372903956383,-0.5482118325424318,-0.39447903893814784,2.151391454388973,0,0,0,1,0,331400.0
-1.3146839140226627,1.0040802757742042,1.3500564037481502,0.1578129928131989,-0.24402148627476372,-0.32351959460664304,-0.19617759287955058,1.979569678485693,0,0,0,1,0,323500.0
-1.3196690194583913,0.9994283484186285,1.7571997824888286,0.09775686385691625,0.15799473602065192,-0.15278887837984292,0.13258533084917645,-0.49917278322945174,0,0,0,1,0,216700.0
-1.3196690194583913,0.9994283484186285,0.7800556735112003,-0.1676820572552033,-0.008520859012952183,-0.4261349473647198,-0.03701459012199226,-0.37925417536218864,0,0,0,1,0,233100.0
-1.3196690194583913,1.0040802757742042,1.9200571339851,-0.5642358858596651,-0.7768713903822969,-0.8162502108674081,-0.7232419626668749,0.9957021410765857,0,0,0,1,0,296400.0
-1.3246541248941273,1.0040802757742042,1.9200571339851,-0.29742163355007345,-0.4842797019661068,-0.590673357821636,-0.5040666801810568,1.8118237341827876,0,0,0,1,0,273700.0
-1.3246541248941273,0.9994283484186285,1.9200571339851,-0.20023156226204353,-0.1750364540465563,-0.268673457787671,-0.10746378806386234,-0.26334771422654396,0,0,0,1,0,227700.0
-1.3246541248941273,0.9994283484186285,1.9200571339851,-0.15301185781550067,-0.17741524826132207,-0.31821190394674254,-0.15703914957851164,-0.4119881979026949,0,0,0,1,0,199600.0
-1.3246541248941273,0.9994283484186285,1.9200571339851,0.046411165817957026,0.005751906275642455,-0.21913501162859944,0.036043837373280416,0.5515638663732966,0,0,0,1,0,239800.0
-1.3246541248941273,1.0040802757742042,1.9200571339851,-0.273124115728066,-0.4747645251070437,-0.5986348938114867,-0.4205713344721738,0.25173550427076086,0,0,0,1,0,270100.0
-1.3246541248941273,1.0040802757742042,1.9200571339851,0.14864411816338477,-0.006142064798186409,-0.3527118932360959,0.05169921469369599,1.0662012907893106,0,0,0,1,0,302100.0
-1.329639230329863,0.9994283484186285,1.9200571339851,-0.2689981221356496,-0.12508177553647506,-0.5712118254020007,-0.11007301761726493,-0.3288794441763123,0,0,0,1,0,269500.0
-1.329639230329863,1.0040802757742042,1.9200571339851,-0.544064361630074,-0.7364318887312787,-0.7260194696490992,-0.7519434877543034,0.6967653671366321,0,0,0,1,0,314700.0
